Linux 5.11.0-36-generic (pwmoose-PowerEdge-T640) 	2021年09月26日 	_x86_64_	(40 CPU)

11时37分52秒 kbmemfree   kbavail kbmemused  %memused kbbuffers  kbcached  kbcommit   %commit  kbactive   kbinact   kbdirty
11时51分54秒 254748496 259769096   1878640      0.71     84948   6297048   6142612      2.31   3211280   4425584        36
11时51分55秒 254748420 259769020   1878816      0.71     84948   6297040   6142612      2.31   3211272   4425304        36
11时51分56秒 254748992 259769592   1878216      0.71     84948   6297052   6142612      2.31   3211272   4425716         0
11时51分57秒 254749016 259769616   1878192      0.71     84948   6297052   6142612      2.31   3211272   4425716         0
11时51分58秒 254748612 259769216   1878584      0.71     84948   6297052   6142612      2.31   3211268   4425416         8
11时51分59秒 254748652 259769264   1878536      0.71     84956   6297044   6142612      2.31   3211280   4425292        40
11时52分00秒 254748888 259769500   1878288      0.71     84956   6297048   6142612      2.31   3211276   4425340        40
11时52分01秒 254749144 259769756   1878028      0.71     84956   6297044   6142612      2.31   3211280   4425316        40
11时52分02秒 254748904 259769516   1878260      0.71     84956   6297048   6142616      2.31   3211276   4425368         0
11时52分03秒 254748668 259769280   1878500      0.71     84956   6297044   6142608      2.31   3211272   4425320         4
11时52分04秒 254749416 259770028   1877760      0.71     84964   6297044   6142612      2.31   3211272   4425324        16
11时52分05秒 254749416 259770036   1877744      0.71     84964   6297044   6142608      2.31   3211288   4425312        16
11时52分06秒 254749352 259769972   1877772      0.71     84964   6297048   6142612      2.31   3211284   4425388        16
11时52分07秒 254748832 259769452   1878272      0.71     84964   6297044   6142608      2.31   3211280   4425332        16
11时52分08秒 254749088 259769708   1877992      0.71     84964   6297044   6142612      2.31   3211276   4425328         0
11时52分09秒 254749332 259769952   1877716      0.71     84972   6297044   6142612      2.31   3211288   4425316         4
11时52分10秒 254749804 259770432   1877220      0.71     84972   6297044   6142612      2.31   3211284   4425296         4
11时52分11秒 254749820 259770448   1877196      0.71     84972   6297044   6142612      2.31   3211296   4425316         4
11时52分12秒 254749292 259769920   1877724      0.71     84972   6297044   6142616      2.31   3211288   4425352         4
11时52分13秒 254749584 259770212   1877464      0.71     84972   6297044   6142608      2.31   3211292   4425316         4
11时52分14秒 254749828 259770464   1877212      0.71     84980   6297044   6142612      2.31   3211296   4425324         0
11时52分15秒 254750348 259770984   1876688      0.71     84980   6297044   6142612      2.31   3211304   4425316         4
11时52分16秒 254749872 259770508   1877168      0.71     84980   6297044   6142608      2.31   3211296   4425340         4
11时52分17秒 254749880 259770516   1877160      0.71     84980   6297044   6142612      2.31   3211300   4425316         4
11时52分18秒 254749596 259770232   1877436      0.71     84980   6297052   6142616      2.31   3211300   4425396         4
11时52分19秒 254750132 259770776   1876900      0.71     84988   6297044   6142608      2.31   3211312   4425312         4
11时52分20秒 254749864 259770508   1877172      0.71     84988   6297048   6142612      2.31   3211300   4425368         0
11时52分21秒 254750392 259771036   1876648      0.71     84988   6297044   6142608      2.31   3211308   4425316         4
11时52分22秒 254750652 259771296   1876380      0.71     84988   6297044   6142608      2.31   3211304   4425320         4
11时52分23秒 254750928 259771572   1876112      0.71     84988   6297044   6142612      2.31   3211308   4425320         4
11时52分24秒 254750920 259771572   1876112      0.71     84996   6297044   6142608      2.31   3211308   4425348         4
11时52分25秒 254750740 259771392   1876348      0.71     84996   6297044   6142612      2.31   3211320   4425316         4
11时52分26秒 254750976 259771628   1876100      0.71     84996   6297044   6142608      2.31   3211312   4425320         0
11时52分27秒 254751496 259772148   1875572      0.71     84996   6297044   6142612      2.31   3211320   4425316         4
11时52分28秒 254751552 259772204   1875568      0.71     84996   6297044   6142612      2.31   3211308   4425328         4
11时52分29秒 254751060 259771712   1876044      0.71     85004   6297044   6142608      2.31   3211320   4425024         4
11时52分30秒 254751288 259771952   1875796      0.71     85004   6297052   6142612      2.31   3211324   4425108         8
11时52分31秒 254751808 259772472   1875272      0.71     85004   6297048   6142612      2.31   3211324   4425036         8
11时52分32秒 254751536 259772200   1875552      0.71     85004   6297048   6142612      2.31   3211324   4425164         0
11时52分33秒 254751544 259772208   1875544      0.71     85004   6297048   6142612      2.31   3211316   4425056         4
11时52分34秒 254751780 259772452   1875300      0.71     85012   6297048   6142608      2.31   3211328   4425176        16
11时52分35秒 254752296 259772968   1874784      0.71     85012   6297048   6142612      2.31   3211336   4425148        16
11时52分36秒 254752484 259773156   1874592      0.71     85012   6297052   6142608      2.31   3211332   4425172        16
11时52分37秒 254751760 259772432   1875288      0.71     85012   6297048   6142612      2.31   3211336   4425148        16
11时52分38秒 254752476 259773148   1874548      0.71     85012   6297048   6142612      2.31   3211320   4425176         0
11时52分39秒 254752232 259772912   1874776      0.71     85020   6297048   6142608      2.31   3211344   4425144         4
11时52分40秒 254751960 259772640   1875044      0.71     85020   6297048   6142612      2.31   3211336   4425156         4
11时52分41秒 254751480 259772160   1875516      0.71     85020   6297048   6142612      2.31   3211344   4425316         4
11时52分42秒 254751964 259772644   1875068      0.71     85020   6297048   6142612      2.31   3211336   4425276         4
11时52分43秒 254752476 259773156   1874548      0.71     85020   6297048   6142612      2.31   3211340   4425124         4
11时52分44秒 254752208 259772896   1874796      0.71     85028   6297048   6142608      2.31   3211344   4425152         0
11时52分45秒 254752288 259772976   1874756      0.71     85028   6297048   6142612      2.31   3211348   4425152         4
11时52分46秒 254752516 259773204   1874512      0.71     85028   6297048   6142608      2.31   3211336   4425132         4
11时52分47秒 254752240 259772928   1874780      0.71     85028   6297048   6142612      2.31   3211352   4425300         4
11时52分48秒 254752264 259772952   1874736      0.71     85028   6297048   6142616      2.31   3211340   4425164         4
11时52分49秒 254752272 259772960   1874712      0.71     85036   6297048   6142608      2.31   3211352   4425144         4
11时52分50秒 254752228 259772924   1874712      0.71     85036   6297048   6142612      2.31   3211348   4425160         0
11时52分51秒 254752232 259772928   1874668      0.71     85036   6297048   6142612      2.31   3211360   4425148         4
11时52分52秒 254751924 259772620   1874940      0.71     85036   6297048   6142612      2.31   3211348   4425192         4
11时52分53秒 254751972 259772668   1874916      0.71     85036   6297048   6142608      2.31   3211356   4425140         4
11时52分54秒 254752264 259772968   1874660      0.71     85044   6297048   6142612      2.31   3211360   4425184         4
11时52分55秒 254752272 259772980   1874636      0.71     85044   6297048   6142612      2.31   3211368   4425176         4
11时52分56秒 254752332 259773040   1874628      0.71     85044   6297048   6142612      2.31   3211360   4425312         0
11时52分57秒 254752108 259772812   1874852      0.71     85044   6297048   6142612      2.31   3211368   4425176         4
11时52分58秒 254751564 259772268   1875380      0.71     85044   6297056   6142612      2.31   3211364   4425368         4
11时52分59秒 254752088 259772792   1874876      0.71     85052   6297048   6142612      2.31   3211356   4425232         4
11时53分00秒 254752124 259772828   1874840      0.71     85052   6297040   6142612      2.31   3211348   4425116         4
11时53分01秒 254751864 259772568   1875168      0.71     85052   6297048   6142608      2.31   3211368   4425684         4
11时53分02秒 254752096 259772812   1874964      0.71     85052   6297052   6142612      2.31   3211368   4425232         0
11时53分03秒 254752112 259772828   1874956      0.71     85052   6297052   6142612      2.31   3211372   4425212         4
11时53分04秒 254751848 259772564   1875296      0.71     85060   6297052   6142608      2.31   3211368   4425224        16
11时53分05秒 254752376 259773100   1874760      0.71     85060   6297052   6142612      2.31   3211384   4425268        16
11时53分06秒 254752856 259773580   1874280      0.71     85060   6297052   6142608      2.31   3211372   4425276        16
11时53分07秒 254752872 259773596   1874264      0.71     85060   6297052   6142612      2.31   3211384   4425268        16
11时53分08秒 254752872 259773596   1874300      0.71     85060   6297056   6142616      2.31   3211376   4425140         0
11时53分09秒 254752420 259773152   1874748      0.71     85068   6297052   6142608      2.31   3211392   4424972         4
11时53分10秒 254752220 259772952   1874948      0.71     85068   6297052   6142612      2.31   3211384   4425172         4
11时53分11秒 254752984 259773716   1874176      0.71     85068   6297052   6142608      2.31   3211392   4425004         4
11时53分12秒 254752668 259773400   1874496      0.71     85068   6297056   6142608      2.31   3211380   4425048         4
11时53分13秒 254752736 259773468   1874432      0.71     85068   6297052   6142612      2.31   3211384   4425044         4
11时53分14秒 254752972 259773716   1874180      0.71     85076   6297056   6142608      2.31   3211396   4425104         0
11时53分15秒 254752736 259773480   1874404      0.71     85076   6297052   6142612      2.31   3211400   4425088         4
11时53分16秒 254752712 259773456   1874436      0.71     85076   6297052   6142608      2.31   3211392   4425092         4
11时53分17秒 254752972 259773716   1874176      0.71     85076   6297052   6142612      2.31   3211400   4425088         4
11时53分18秒 254752664 259773408   1874464      0.71     85076   6297060   6142616      2.31   3211396   4425192         4
11时53分19秒 254753468 259774220   1873660      0.71     85084   6297052   6142608      2.31   3211404   4425096         4
11时53分20秒 254752696 259773448   1874436      0.71     85084   6297056   6142612      2.31   3211400   4425148         0
11时53分21秒 254753256 259774008   1873904      0.71     85084   6297052   6142608      2.31   3211408   4425092         4
11时53分22秒 254753492 259774244   1873668      0.71     85084   6297052   6142608      2.31   3211400   4425124         4
11时53分23秒 254752996 259773748   1874152      0.71     85084   6297056   6142612      2.31   3211408   4425260         4
11时53分24秒 254753832 259774584   1873364      0.71     85092   6297056   6142608      2.31   3211404   4425296         4
11时53分25秒 254753540 259774292   1873660      0.71     85092   6297052   6142612      2.31   3211400   4425308         4
11时53分26秒 254753524 259774284   1873696      0.71     85092   6297056   6142608      2.31   3211412   4425240         0
11时53分27秒 254753348 259774108   1873868      0.71     85092   6297052   6142612      2.31   3211412   4425284         4
11时53分28秒 254752984 259773744   1874228      0.71     85092   6297056   6142612      2.31   3211408   4425248         4
11时53分29秒 254753812 259774584   1873396      0.71     85100   6297052   6142608      2.31   3211424   4425188         4
11时53分30秒 254753836 259774604   1873376      0.71     85100   6297056   6142612      2.31   3211420   4425372         4
11时53分31秒 254753804 259774572   1873420      0.71     85100   6297052   6142612      2.31   3211424   4425200         4
11时53分32秒 254753292 259774060   1873932      0.71     85100   6297052   6142612      2.31   3211416   4425232         0
11时53分33秒 254753304 259774072   1873916      0.71     85100   6297052   6142612      2.31   3211420   4425204         4
11时53分34秒 254753304 259774080   1873908      0.71     85108   6297052   6142608      2.31   3211420   4425192         4
11时53分35秒 254753320 259774100   1873880      0.71     85108   6297056   6142612      2.31   3211432   4425212         8
11时53分36秒 254753296 259774076   1873904      0.71     85108   6297056   6142616      2.31   3211424   4425248         8
11时53分37秒 254753540 259774320   1873644      0.71     85108   6297056   6142608      2.31   3211432   4425208         8
11时53分38秒 254753008 259773788   1874156      0.71     85108   6297056   6142612      2.31   3211412   4425252         0
11时53分39秒 254752732 259773512   1874424      0.71     85116   6297056   6142612      2.31   3211432   4425224        16
11时53分40秒 254753512 259774300   1873652      0.71     85116   6297056   6142608      2.31   3211432   4425192        16
11时53分41秒 254753284 259774072   1873880      0.71     85116   6297056   6142612      2.31   3211436   4425216        16
11时53分42秒 254753520 259774308   1873644      0.71     85116   6297056   6142616      2.31   3211432   4425224        16
11时53分43秒 254753804 259774592   1873360      0.71     85116   6297056   6142608      2.31   3211436   4425212        16
11时53分44秒 254754036 259774824   1873120      0.71     85124   6297056   6142612      2.31   3211432   4425188         0
11时53分45秒 254754020 259774808   1873108      0.71     85124   6297056   6142608      2.31   3211440   4425208         4
