Linux 5.11.0-36-generic (pwmoose-PowerEdge-T640) 	2021年09月26日 	_x86_64_	(40 CPU)

10时26分03秒 kbmemfree   kbavail kbmemused  %memused kbbuffers  kbcached  kbcommit   %commit  kbactive   kbinact   kbdirty
10时53分12秒 255259840 259772332   1886336      0.72     80224   5801336   6170860      2.32   2734116   4395672         4
10时53分13秒 255258768 259771260   1887400      0.72     80224   5801336   6171120      2.32   2734132   4395736         4
10时53分14秒 255260840 259773332   1885312      0.72     80232   5801336   6170608      2.32   2734116   4395176        16
10时53分15秒 255262068 259774560   1884076      0.71     80232   5801336   6170072      2.32   2734116   4394220        16
10时53分16秒 255262908 259775400   1883228      0.71     80232   5801336   6169280      2.32   2734124   4394248         4
10时53分17秒 255263924 259776416   1882204      0.71     80232   5801336   6168356      2.32   2734124   4393088         4
10时53分18秒 255263152 259775644   1882964      0.71     80232   5801336   6167016      2.32   2734120   4391864         4
10时53分19秒 255263820 259776312   1882284      0.71     80240   5801332   6165384      2.32   2734120   4391184         4
10时53分20秒 255264512 259777004   1881588      0.71     80240   5801332   6165904      2.32   2734124   4391856         4
10时53分21秒 255264748 259777256   1881340      0.71     80240   5801336   6172480      2.32   2734140   4391672         4
10时53分22秒 255265400 259777908   1880676      0.71     80240   5801336   6170652      2.32   2734132   4390676         8
10时53分23秒 255266312 259778820   1879764      0.71     80240   5801332   6164008      2.32   2734128   4390680         4
10时53分24秒 255268012 259780520   1878120      0.71     80248   5801324   6164008      2.32   2734120   4390664         4
10时53分25秒 255268036 259780544   1878112      0.71     80248   5801336   6164008      2.32   2734136   4390676         4
10时53分26秒 255267516 259780024   1878628      0.71     80248   5801340   6164008      2.32   2734136   4391172         4
10时53分27秒 255268100 259780608   1878048      0.71     80248   5801336   6164008      2.32   2734132   4390684         4
10时53分28秒 255268624 259781132   1877576      0.71     80248   5801324   6164004      2.32   2734120   4390600         4
10时53分29秒 255268360 259780868   1877820      0.71     80256   5801336   6164008      2.32   2734140   4390692         4
10时53分30秒 255269236 259781744   1877032      0.71     80256   5801336   6164008      2.32   2734132   4390668         4
10时53分31秒 255268828 259781352   1877440      0.71     80256   5801336   6164008      2.32   2734156   4391160         4
10时53分32秒 255268756 259781284   1877504      0.71     80256   5801336   6164008      2.32   2734136   4391248         4
10时53分33秒 255268488 259781012   1877800      0.71     80256   5801340   6164008      2.32   2734156   4390768         0
10时53分34秒 255268676 259781200   1877600      0.71     80264   5801344   6164008      2.32   2734156   4390792         0
10时53分35秒 255269676 259782200   1876608      0.71     80264   5801336   6164008      2.32   2734156   4390824         4
10时53分36秒 255269684 259782208   1876640      0.71     80264   5801332   6164008      2.32   2734152   4390824         4
10时53分37秒 255270056 259782580   1876280      0.71     80264   5801336   6164008      2.32   2734156   4390744         4
10时53分38秒 255270544 259783072   1875784      0.71     80264   5801336   6164008      2.32   2734144   4390756         4
10时53分39秒 255271308 259783836   1875012      0.71     80272   5801336   6164008      2.32   2734152   4390748         0
10时53分40秒 255271568 259784096   1874752      0.71     80272   5801336   6164008      2.32   2734148   4390748         4
10时53分41秒 255272088 259784620   1874228      0.71     80272   5801340   6164008      2.32   2734156   4390780         8
10时53分42秒 255273344 259785892   1872972      0.71     80272   5801340   6164004      2.32   2734164   4390808         8
10时53分43秒 255273108 259785656   1873216      0.71     80272   5801340   6164004      2.32   2734164   4390804         8
10时53分44秒 255273908 259786456   1872416      0.71     80280   5801340   6164008      2.32   2734164   4390824         8
10时53分45秒 255274900 259787448   1871424      0.71     80280   5801340   6164008      2.32   2734164   4390820         8
10时53分46秒 255275160 259787704   1871164      0.71     80280   5801340   6164008      2.32   2734160   4390824         4
10时53分47秒 255276320 259788864   1869996      0.71     80280   5801340   6164012      2.32   2734172   4390812         4
10时53分48秒 255276556 259789100   1869760      0.71     80280   5801340   6164008      2.32   2734160   4390820         4
10时53分49秒 255276376 259788920   1869956      0.71     80288   5801340   6164008      2.32   2734172   4390808        16
10时53分50秒 255277308 259789856   1869016      0.71     80288   5801340   6164008      2.32   2734164   4390816        16
10时53分51秒 255277328 259789892   1868996      0.71     80288   5801340   6164008      2.32   2734188   4390824        16
10时53分52秒 255278048 259790608   1868292      0.71     80288   5801340   6163676      2.32   2734176   4390712         4
10时53分53秒 255279608 259792168   1866732      0.71     80288   5801340   6163680      2.32   2734176   4390708         4
10时53分54秒 255280140 259792700   1866200      0.71     80296   5801340   6163760      2.32   2734176   4390792         8
10时53分55秒 255279832 259792392   1866508      0.71     80296   5801340   6163844      2.32   2734184   4390992         8
10时53分56秒 255279840 259792400   1866500      0.71     80296   5801340   6163844      2.32   2734176   4390900         8
10时53分57秒 255279832 259792392   1866504      0.71     80296   5801340   6163844      2.32   2734176   4391372         8
10时53分58秒 255280160 259792720   1866160      0.71     80296   5801340   6163844      2.32   2734164   4390912         4
10时53分59秒 255280444 259793004   1865868      0.71     80304   5801332   6163844      2.32   2734184   4390892         4
10时54分00秒 255278940 259791500   1867352      0.71     80304   5801340   6163844      2.32   2734172   4390952         4
10时54分01秒 255278576 259791136   1867716      0.71     80304   5801340   6163844      2.32   2734172   4391404         4
10时54分02秒 255279072 259791648   1867204      0.71     80304   5801348   6163844      2.32   2734188   4391596         4
10时54分03秒 255280672 259793252   1865600      0.71     80304   5801336   6163848      2.32   2734188   4391188         0
10时54分04秒 255280584 259793160   1865684      0.71     80312   5801332   6163848      2.32   2734188   4391232         0
10时54分05秒 255280884 259793460   1865368      0.71     80312   5801340   6163844      2.32   2734200   4391204         4
10时54分06秒 255281292 259793868   1864956      0.71     80312   5801340   6163848      2.32   2734192   4391240         4
10时54分07秒 255281628 259794204   1864612      0.71     80312   5801340   6163844      2.32   2734192   4391220         4
10时54分08秒 255281868 259794444   1864432      0.71     80312   5801336   6163848      2.32   2734184   4391508         4
10时54分09秒 255282012 259794588   1864284      0.71     80320   5801340   6163848      2.32   2734200   4391220         4
10时54分10秒 255281972 259794548   1864340      0.71     80320   5801336   6163848      2.32   2734196   4391160         8
10时54分11秒 255281960 259794536   1864344      0.71     80320   5801344   6163848      2.32   2734196   4391308         4
10时54分12秒 255281792 259794368   1864504      0.71     80320   5801352   6163848      2.32   2734200   4391344         4
10时54分13秒 255282288 259794880   1864076      0.71     80320   5801348   6163848      2.32   2734216   4391272         8
10时54分14秒 255282436 259795028   1863916      0.71     80328   5801352   6163848      2.32   2734212   4391712        16
10时54分15秒 255283092 259795684   1863260      0.71     80328   5801344   6163844      2.32   2734216   4391264         0
10时54分16秒 255282284 259794876   1864060      0.71     80328   5801352   6163848      2.32   2734216   4391344         0
10时54分17秒 255282760 259795352   1863616      0.71     80328   5801344   6163848      2.32   2734216   4391248         4
10时54分18秒 255282716 259795312   1863660      0.71     80328   5801344   6163848      2.32   2734204   4391284         4
10时54分19秒 255283536 259796132   1862832      0.71     80336   5801344   6163844      2.32   2734216   4391204        16
10时54分20秒 255283432 259796028   1862932      0.71     80336   5801348   6163848      2.32   2734212   4391360        16
10时54分21秒 255283344 259796032   1862920      0.71     80336   5801440   6163848      2.32   2734212   4391328        16
10时54分22秒 255283864 259796560   1862408      0.71     80336   5801440   6163848      2.32   2734208   4391336         4
10时54分23秒 255283560 259796332   1862612      0.71     80336   5801540   6163848      2.32   2734228   4391408         4
10时54分24秒 255283608 259796416   1862580      0.71     80344   5801540   6163848      2.32   2734216   4391460         8
10时54分25秒 255283496 259796304   1862692      0.71     80344   5801540   6163844      2.32   2734232   4391440         8
10时54分26秒 255283384 259796196   1862796      0.71     80344   5801540   6163912      2.32   2734224   4391516         8
